2017-04-02 17:06:36 startup archives unpack
2017-01-12 09:02:39 status half-configured dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status triggers-pending man-db:amd64 2.6.7.1-1ubuntu1
2017-01-12 09:02:39 status half-installed dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.10 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status half-configured libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status half-installed libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.10
2017-01-12 09:02:39 status unpacked libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 status unpacked libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:02:39 upgrade docker-engine:amd64 1.12.5-0~ubuntu-trusty 1.12.6-0~ubuntu-trusty
2017-01-12 09:02:39 status half-configured docker-engine:amd64 1.12.5-0~ubuntu-trusty
2017-01-12 09:02:40 status unpacked docker-engine:amd64 1.12.5-0~ubuntu-trusty
2017-01-12 09:02:40 status half-installed docker-engine:amd64 1.12.5-0~ubuntu-trusty
2017-01-12 09:02:44 status triggers-pending ureadahead:amd64 0.100.0-16
2017-01-12 09:02:44 status half-installed docker-engine:amd64 1.12.5-0~ubuntu-trusty
2017-01-12 09:02:44 status triggers-pending ureadahead:amd64 0.100.0-16
2017-01-12 09:02:44 status half-installed docker-engine:amd64 1.12.5-0~ubuntu-trusty
2017-01-12 09:02:44 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:02:44 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:02:44 upgrade linux-cloud-tools-common:all 3.13.0-106.153 3.13.0-107.154
2017-01-12 09:02:44 status half-configured linux-cloud-tools-common:all 3.13.0-106.153
2017-01-12 09:02:44 status unpacked linux-cloud-tools-common:all 3.13.0-106.153
2017-01-12 09:02:44 status half-installed linux-cloud-tools-common:all 3.13.0-106.153
2017-01-12 09:02:44 status half-installed linux-cloud-tools-common:all 3.13.0-106.153
2017-01-12 09:02:44 status half-installed linux-cloud-tools-common:all 3.13.0-106.153
2017-01-12 09:02:44 status unpacked linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:02:44 status unpacked linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:02:44 install linux-cloud-tools-3.13.0-107:amd64 <none> 3.13.0-107.154
2017-01-12 09:02:44 status half-installed linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:02:44 status unpacked linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:02:44 status unpacked linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:02:44 install linux-cloud-tools-3.13.0-107-generic:amd64 <none> 3.13.0-107.154
2017-01-12 09:02:44 status half-installed linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:44 status unpacked linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:44 status unpacked linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:44 upgrade linux-cloud-tools-generic:amd64 3.13.0.106.114 3.13.0.107.115
2017-01-12 09:02:44 status half-configured linux-cloud-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:02:44 status unpacked linux-cloud-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:02:44 status half-installed linux-cloud-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:02:44 status half-installed linux-cloud-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:02:44 status unpacked linux-cloud-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:02:44 status unpacked linux-cloud-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:02:44 install linux-image-extra-3.13.0-107-generic:amd64 <none> 3.13.0-107.154
2017-01-12 09:02:44 status half-installed linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:54 status unpacked linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:54 status unpacked linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:54 upgrade linux-generic:amd64 3.13.0.106.114 3.13.0.107.115
2017-01-12 09:02:54 status half-configured linux-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status unpacked linux-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status half-installed linux-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status half-installed linux-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status unpacked linux-generic:amd64 3.13.0.107.115
2017-01-12 09:02:54 status unpacked linux-generic:amd64 3.13.0.107.115
2017-01-12 09:02:54 upgrade linux-image-generic:amd64 3.13.0.106.114 3.13.0.107.115
2017-01-12 09:02:54 status half-configured linux-image-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status unpacked linux-image-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status half-installed linux-image-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status half-installed linux-image-generic:amd64 3.13.0.106.114
2017-01-12 09:02:54 status unpacked linux-image-generic:amd64 3.13.0.107.115
2017-01-12 09:02:54 status unpacked linux-image-generic:amd64 3.13.0.107.115
2017-01-12 09:02:54 install linux-headers-3.13.0-107:all <none> 3.13.0-107.154
2017-01-12 09:02:54 status half-installed linux-headers-3.13.0-107:all 3.13.0-107.154
2017-01-12 09:02:58 status unpacked linux-headers-3.13.0-107:all 3.13.0-107.154
2017-01-12 09:02:58 status unpacked linux-headers-3.13.0-107:all 3.13.0-107.154
2017-01-12 09:02:58 install linux-headers-3.13.0-107-generic:amd64 <none> 3.13.0-107.154
2017-01-12 09:02:58 status half-installed linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:59 status unpacked linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:02:59 status unpacked linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:00 upgrade linux-headers-generic:amd64 3.13.0.106.114 3.13.0.107.115
2017-01-12 09:03:00 status half-configured linux-headers-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status unpacked linux-headers-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status half-installed linux-headers-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status half-installed linux-headers-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status unpacked linux-headers-generic:amd64 3.13.0.107.115
2017-01-12 09:03:00 status unpacked linux-headers-generic:amd64 3.13.0.107.115
2017-01-12 09:03:00 upgrade linux-libc-dev:amd64 3.13.0-106.153 3.13.0-107.154
2017-01-12 09:03:00 status half-configured linux-libc-dev:amd64 3.13.0-106.153
2017-01-12 09:03:00 status unpacked linux-libc-dev:amd64 3.13.0-106.153
2017-01-12 09:03:00 status half-installed linux-libc-dev:amd64 3.13.0-106.153
2017-01-12 09:03:00 status half-installed linux-libc-dev:amd64 3.13.0-106.153
2017-01-12 09:03:00 status unpacked linux-libc-dev:amd64 3.13.0-107.154
2017-01-12 09:03:00 status unpacked linux-libc-dev:amd64 3.13.0-107.154
2017-01-12 09:03:00 upgrade linux-tools-common:all 3.13.0-106.153 3.13.0-107.154
2017-01-12 09:03:00 status half-configured linux-tools-common:all 3.13.0-106.153
2017-01-12 09:03:00 status unpacked linux-tools-common:all 3.13.0-106.153
2017-01-12 09:03:00 status half-installed linux-tools-common:all 3.13.0-106.153
2017-01-12 09:03:00 status half-installed linux-tools-common:all 3.13.0-106.153
2017-01-12 09:03:00 status unpacked linux-tools-common:all 3.13.0-107.154
2017-01-12 09:03:00 status unpacked linux-tools-common:all 3.13.0-107.154
2017-01-12 09:03:00 install linux-tools-3.13.0-107:amd64 <none> 3.13.0-107.154
2017-01-12 09:03:00 status half-installed linux-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:03:00 status unpacked linux-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:03:00 status unpacked linux-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:03:00 install linux-tools-3.13.0-107-generic:amd64 <none> 3.13.0-107.154
2017-01-12 09:03:00 status half-installed linux-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:00 status unpacked linux-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:00 status unpacked linux-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:00 upgrade linux-tools-generic:amd64 3.13.0.106.114 3.13.0.107.115
2017-01-12 09:03:00 status half-configured linux-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status unpacked linux-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status half-installed linux-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status half-installed linux-tools-generic:amd64 3.13.0.106.114
2017-01-12 09:03:00 status unpacked linux-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:03:00 status unpacked linux-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:03:00 trigproc man-db:amd64 2.6.7.1-1ubuntu1 2.6.7.1-1ubuntu1
2017-01-12 09:03:00 status half-configured man-db:amd64 2.6.7.1-1ubuntu1
2017-01-12 09:03:01 status installed man-db:amd64 2.6.7.1-1ubuntu1
2017-01-12 09:03:01 trigproc ureadahead:amd64 0.100.0-16 0.100.0-16
2017-01-12 09:03:01 status half-configured ureadahead:amd64 0.100.0-16
2017-01-12 09:03:01 status installed ureadahead:amd64 0.100.0-16
2017-01-12 09:03:01 startup packages configure
2017-01-12 09:03:01 configure linux-image-3.13.0-107-generic:amd64 3.13.0-107.154 <none>
2017-01-12 09:03:01 status unpacked linux-image-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:01 status half-configured linux-image-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:14 status installed linux-image-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:14 configure libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed libisc95:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status triggers-pending libc-bin:amd64 2.19-0ubuntu6.9
2017-01-12 09:03:14 configure libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed libdns100:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed libisccc90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed libisccfg90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed libbind9-90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed liblwres90:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed bind9-host:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.11 <none>
2017-01-12 09:03:14 status unpacked dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status half-configured dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 status installed dnsutils:amd64 1:9.9.5.dfsg-3ubuntu0.11
2017-01-12 09:03:14 configure docker-engine:amd64 1.12.6-0~ubuntu-trusty <none>
2017-01-12 09:03:14 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:14 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:14 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:14 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:14 status unpacked docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:14 status half-configured docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:15 status installed docker-engine:amd64 1.12.6-0~ubuntu-trusty
2017-01-12 09:03:15 configure linux-cloud-tools-common:all 3.13.0-107.154 <none>
2017-01-12 09:03:15 status unpacked linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:03:15 status unpacked linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:03:15 status unpacked linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:03:15 status unpacked linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:03:15 status half-configured linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:03:15 status installed linux-cloud-tools-common:all 3.13.0-107.154
2017-01-12 09:03:15 configure linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154 <none>
2017-01-12 09:03:15 status unpacked linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:03:15 status half-configured linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:03:15 status installed linux-cloud-tools-3.13.0-107:amd64 3.13.0-107.154
2017-01-12 09:03:15 configure linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154 <none>
2017-01-12 09:03:15 status unpacked linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:15 status half-configured linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:15 status installed linux-cloud-tools-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:15 configure linux-cloud-tools-generic:amd64 3.13.0.107.115 <none>
2017-01-12 09:03:15 status unpacked linux-cloud-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:03:15 status half-configured linux-cloud-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:03:15 status installed linux-cloud-tools-generic:amd64 3.13.0.107.115
2017-01-12 09:03:15 configure linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154 <none>
2017-01-12 09:03:15 status unpacked linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:15 status half-configured linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:27 status installed linux-image-extra-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:27 configure linux-image-generic:amd64 3.13.0.107.115 <none>
2017-01-12 09:03:27 status unpacked linux-image-generic:amd64 3.13.0.107.115
2017-01-12 09:03:27 status half-configured linux-image-generic:amd64 3.13.0.107.115
2017-01-12 09:03:27 status installed linux-image-generic:amd64 3.13.0.107.115
2017-01-12 09:03:27 configure linux-headers-3.13.0-107:all 3.13.0-107.154 <none>
2017-01-12 09:03:27 status unpacked linux-headers-3.13.0-107:all 3.13.0-107.154
2017-01-12 09:03:27 status half-configured linux-headers-3.13.0-107:all 3.13.0-107.154
2017-01-12 09:03:27 status installed linux-headers-3.13.0-107:all 3.13.0-107.154
2017-01-12 09:03:27 configure linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154 <none>
2017-01-12 09:03:27 status unpacked linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:27 status half-configured linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:27 status installed linux-headers-3.13.0-107-generic:amd64 3.13.0-107.154
2017-01-12 09:03:27 configure linux-headers-generic:amd64 3.13.0.107.115 <none>
2017-01-12 09:03:27 status unpacked linux-headers-generic:amd64 3.13.0.107.115
2017-01-12 09:03:27 status half-configured linux-headers-generic:amd64 3.13.0.107.115
